# aperture_size counts sky_noise
1	382.87	292.41
2	2094.4	154.72
3	3444	139.15
4	4431	129.71
5	4654.9	132.14
6	5199.4	128.05
7	5377.8	127.7
8	5558.3	127.3
9	5259.2	129.07
10	5285.8	129.21
11	4649.4	130.6
12	4737.3	129.66
13	4406	130.02
14	4591.3	129.44
15	4857.1	128.95
16	4573.9	129.13
17	4649.9	129.08
18	5259.7	128.66
19	5173.6	128.78
20	5272.1	128.86
